datetime,Q_sim_CFS,Q_obs_CFS
1970-06-08 09:00,36.8318,
1970-06-08 10:00,36.7365,
1970-06-08 11:00,36.6449,
1970-06-08 12:00,36.5565,
1970-06-08 13:00,36.4711,
1970-06-08 14:00,36.3885,
1970-06-08 15:00,36.3084,
1970-06-08 16:00,36.2305,
1970-06-08 17:00,36.1547,
1970-06-08 18:00,36.0809,
1970-06-08 19:00,36.0086,
1970-06-08 20:00,35.3143,
1970-06-08 21:00,35.2619,
1970-06-08 22:00,35.2233,
1970-06-08 23:00,35.1843,
1970-06-09 00:00,35.1759,
1970-06-09 01:00,37.2337,
1970-06-09 02:00,44.2590,
1970-06-09 03:00,59.3283,
1970-06-09 04:00,83.4114,
1970-06-09 05:00,113.9110,
1970-06-09 06:00,148.7817,
1970-06-09 07:00,186.8492,
1970-06-09 08:00,227.1247,
1970-06-09 09:00,270.0091,
1970-06-09 10:00,314.5650,
1970-06-09 11:00,359.9799,
1970-06-09 12:00,404.7307,
1970-06-09 13:00,446.8041,
1970-06-09 14:00,484.2884,
1970-06-09 15:00,516.3577,
1970-06-09 16:00,542.9615,
1970-06-09 17:00,564.0175,
1970-06-09 18:00,579.3258,
1970-06-09 19:00,588.4589,
1970-06-09 20:00,590.3641,
1970-06-09 21:00,583.4392,
1970-06-09 22:00,567.9255,
1970-06-09 23:00,545.8482,
1970-06-10 00:00,521.3932,
1970-06-10 01:00,497.9581,
1970-06-10 02:00,475.6684,
1970-06-10 03:00,454.4680,
1970-06-10 04:00,434.3036,
1970-06-10 05:00,415.1244,
1970-06-10 06:00,396.8822,
1970-06-10 07:00,379.5311,
1970-06-10 08:00,363.0275,
1970-06-10 09:00,347.3298,
1970-06-10 10:00,332.3986,
1970-06-10 11:00,318.1964,
1970-06-10 12:00,304.6873,
1970-06-10 13:00,291.8374,
1970-06-10 14:00,279.6143,
1970-06-10 15:00,267.9875,
1970-06-10 16:00,256.9276,
1970-06-10 17:00,246.4067,
1970-06-10 18:00,236.3986,
1970-06-10 19:00,226.8779,
1970-06-10 20:00,217.8209,
1970-06-10 21:00,209.2046,
1970-06-10 22:00,201.0076,
1970-06-10 23:00,193.2092,
1970-06-11 00:00,185.7898,
1970-06-11 01:00,178.7308,
1970-06-11 02:00,9.6092,
1970-06-11 03:00,172.0146,
1970-06-11 04:00,165.6242,
1970-06-11 05:00,159.5436,
1970-06-11 06:00,153.7578,
1970-06-11 07:00,148.2519,
1970-06-11 08:00,143.0124,
1970-06-11 09:00,138.0262,
1970-06-11 10:00,133.2808,
1970-06-11 11:00,128.7643,
1970-06-11 12:00,124.4655,
1970-06-11 13:00,120.3735,
1970-06-11 14:00,116.4784,
1970-06-11 15:00,112.7703,
1970-06-11 16:00,109.2399,
1970-06-11 17:00,105.8788,
1970-06-11 18:00,102.6782,
1970-06-11 19:00,99.6305,
1970-06-11 20:00,96.7280,
1970-06-11 21:00,93.9636,
1970-06-11 22:00,91.3304,
1970-06-11 23:00,88.8220,
1970-06-12 00:00,86.4322,
1970-06-12 01:00,84.1552,
1970-06-12 02:00,81.9852,
1970-06-12 03:00,79.9173,
1970-06-12 04:00,77.9460,
1970-06-12 05:00,76.0668,
1970-06-12 06:00,74.2751,
1970-06-12 07:00,72.5665,
1970-06-12 08:00,70.9370,
1970-06-12 09:00,69.3823,
1970-06-12 10:00,67.8992,
1970-06-12 11:00,66.4839,
1970-06-12 12:00,65.1330,
1970-06-12 13:00,63.8434,
1970-06-12 14:00,62.6119,
1970-06-12 15:00,61.4358,
1970-06-12 16:00,60.3123,
1970-06-12 17:00,59.2386,
1970-06-12 18:00,58.2124,
1970-06-12 19:00,57.2313,
1970-06-12 20:00,56.2931,
1970-06-12 21:00,55.3955,
1970-06-12 22:00,54.5366,
1970-06-12 23:00,53.7145,
1970-06-13 00:00,52.9272,
1970-06-13 01:00,52.1731,
1970-06-13 02:00,51.4505,
1970-06-13 03:00,50.7578,
1970-06-13 04:00,50.0936,
1970-06-13 05:00,49.4563,
1970-06-13 06:00,48.8447,
1970-06-13 07:00,48.2575,
1970-06-13 08:00,47.6934,
1970-06-13 09:00,47.1512,
1970-06-13 10:00,46.6300,
1970-06-13 11:00,46.1285,
1970-06-13 12:00,45.6459,
1970-06-13 13:00,45.1812,
1970-06-13 14:00,44.7334,
1970-06-13 15:00,44.3018,
1970-06-13 16:00,43.8855,
1970-06-13 17:00,43.4837,
1970-06-13 18:00,43.0957,
1970-06-13 19:00,42.7208,
1970-06-13 20:00,42.3584,
1970-06-13 21:00,42.0078,
1970-06-13 22:00,41.6493,
1970-06-13 23:00,40.0844,
1970-06-14 00:00,38.9944,
1970-06-14 01:00,36.8476,
1970-06-14 02:00,36.6279,
1970-06-14 03:00,36.5213,
1970-06-14 04:00,36.4139,
1970-06-14 05:00,36.3057,
1970-06-14 06:00,36.1969,
1970-06-14 07:00,36.0873,
1970-06-14 08:00,35.9770,
1970-06-14 09:00,35.8660,
1970-06-14 10:00,35.7545,
1970-06-14 11:00,35.6422,
1970-06-14 12:00,35.5294,
1970-06-14 13:00,35.4160,
1970-06-14 14:00,35.3021,
1970-06-14 15:00,35.1875,
1970-06-14 16:00,35.0725,
1970-06-14 17:00,34.9570,
1970-06-14 18:00,34.8410,
1970-06-14 19:00,34.7245,
1970-06-14 20:00,34.6076,
1970-06-14 21:00,34.4902,
1970-06-14 22:00,34.3725,
1970-06-14 23:00,34.2543,
1970-06-15 00:00,34.1358,
1970-06-15 01:00,34.0169,
1970-06-15 02:00,33.8976,
1970-06-15 03:00,33.7781,
1970-06-15 04:00,33.6582,
1970-06-15 05:00,33.5381,
1970-06-15 06:00,33.4176,
1970-06-15 07:00,33.2969,
1970-06-15 08:00,33.1760,
1970-06-15 09:00,33.0548,
1970-06-15 10:00,32.9334,
1970-06-15 11:00,32.8118,
1970-06-15 12:00,32.6900,
1970-06-15 13:00,32.5680,
1970-06-15 14:00,32.4458,
1970-06-15 15:00,32.3235,
1970-06-15 16:00,32.2011,
1970-06-15 17:00,32.0786,
1970-06-15 18:00,31.9559,
1970-06-15 19:00,31.8331,
1970-06-15 20:00,31.7103,
1970-06-15 21:00,31.5873,
1970-06-15 22:00,31.4643,
1970-06-15 23:00,31.3413,
1970-06-16 00:00,31.2182,
1970-06-16 01:00,31.0951,
1970-06-16 02:00,30.9719,
1970-06-16 03:00,30.8488,
1970-06-16 04:00,30.7256,
1970-06-16 05:00,30.6025,
1970-06-16 06:00,30.4794,
1970-06-16 07:00,30.3563,
1970-06-16 08:00,30.2332,
1970-06-16 09:00,30.1102,
1970-06-16 10:00,9.6092,
1970-06-16 11:00,29.9873,
1970-06-16 12:00,29.8644,
1970-06-16 13:00,29.7416,
1970-06-16 14:00,29.6189,
1970-06-16 15:00,29.4963,
1970-06-16 16:00,29.3738,
1970-06-16 17:00,29.2514,
1970-06-16 18:00,29.1291,
1970-06-16 19:00,29.0069,
1970-06-16 20:00,28.8849,
1970-06-16 21:00,28.7630,
1970-06-16 22:00,28.6412,
1970-06-16 23:00,28.5197,
1970-06-17 00:00,28.3982,
1970-06-17 01:00,28.2770,
1970-06-17 02:00,28.1559,
1970-06-17 03:00,28.0350,
1970-06-17 04:00,27.9143,
1970-06-17 05:00,27.7938,
1970-06-17 06:00,27.6735,
1970-06-17 07:00,27.5534,
1970-06-17 08:00,27.4336,
1970-06-17 09:00,27.3139,
1970-06-17 10:00,27.1945,
1970-06-17 11:00,27.0753,
1970-06-17 12:00,26.9563,
1970-06-17 13:00,26.8376,
1970-06-17 14:00,26.7191,
1970-06-17 15:00,26.6009,
1970-06-17 16:00,26.4829,
1970-06-17 17:00,26.3652,
1970-06-17 18:00,26.2478,
1970-06-17 19:00,26.1306,
1970-06-17 20:00,26.0137,
1970-06-17 21:00,25.8971,
1970-06-17 22:00,25.7808,
1970-06-17 23:00,25.6648,
1970-06-18 00:00,25.5490,
1970-06-18 01:00,25.4336,
1970-06-18 02:00,25.3184,
1970-06-18 03:00,25.2036,
1970-06-18 04:00,25.0891,
1970-06-18 05:00,24.9749,
1970-06-18 06:00,24.8610,
1970-06-18 07:00,24.7474,
1970-06-18 08:00,24.6341,
1970-06-18 09:00,24.5212,
1970-06-18 10:00,24.4086,
1970-06-18 11:00,24.2963,
1970-06-18 12:00,24.1844,
1970-06-18 13:00,24.0728,
1970-06-18 14:00,23.9615,
1970-06-18 15:00,23.8506,
1970-06-18 16:00,23.7400,
1970-06-18 17:00,23.6298,
1970-06-18 18:00,23.5199,
1970-06-18 19:00,23.4104,
1970-06-18 20:00,23.3012,
1970-06-18 21:00,23.1924,
1970-06-18 22:00,23.0839,
1970-06-18 23:00,22.9758,
1970-06-19 00:00,22.8681,
1970-06-19 01:00,22.7607,
1970-06-19 02:00,22.6537,
1970-06-19 03:00,22.5471,
1970-06-19 04:00,22.4409,
1970-06-19 05:00,22.3350,
1970-06-19 06:00,22.2295,
1970-06-19 07:00,22.1243,
1970-06-19 08:00,22.0196,
1970-06-19 09:00,21.9152,
1970-06-19 10:00,21.8112,
1970-06-19 11:00,21.7076,
1970-06-19 12:00,21.6043,
1970-06-19 13:00,21.5015,
1970-06-19 14:00,21.3990,
1970-06-19 15:00,21.2969,
1970-06-19 16:00,21.1952,
1970-06-19 17:00,21.0939,
1970-06-19 18:00,20.9930,
1970-06-19 19:00,20.8925,
1970-06-19 20:00,20.7923,
1970-06-19 21:00,20.6926,
1970-06-19 22:00,20.5932,
1970-06-19 23:00,20.4943,
1970-06-20 00:00,20.3957,
1970-06-20 01:00,20.2975,
1970-06-20 02:00,20.1998,
1970-06-20 03:00,20.1024,
1970-06-20 04:00,20.0054,
1970-06-20 05:00,19.9088,
1970-06-20 06:00,19.8126,
1970-06-20 07:00,19.7168,
1970-06-20 08:00,19.6214,
1970-06-20 09:00,19.5264,
1970-06-20 10:00,19.4318,
1970-06-20 11:00,19.3376,
1970-06-20 12:00,19.2438,
1970-06-20 13:00,19.1503,
1970-06-20 14:00,19.0573,
1970-06-20 15:00,18.9647,
1970-06-20 16:00,18.8725,
1970-06-20 17:00,18.7807,
1970-06-20 18:00,18.6892,
1970-06-20 19:00,18.5982,
1970-06-20 20:00,18.5076,
1970-06-20 21:00,18.4173,
1970-06-20 22:00,18.3275,
1970-06-20 23:00,18.2381,
1970-06-21 00:00,18.1490,
1970-06-21 01:00,18.0604,
1970-06-21 02:00,17.9721,
1970-06-21 03:00,17.8843,
1970-06-21 04:00,17.7968,
1970-06-21 05:00,17.7098,
1970-06-21 06:00,17.6231,
1970-06-21 07:00,17.5368,
1970-06-21 08:00,17.4509,
1970-06-21 09:00,17.3654,
1970-06-21 10:00,17.2803,
1970-06-21 11:00,17.1956,
1970-06-21 12:00,17.1113,
1970-06-21 13:00,17.0274,
1970-06-21 14:00,16.9439,
1970-06-21 15:00,16.8607,
1970-06-21 16:00,16.7780,
1970-06-21 17:00,16.6956,
1970-06-21 18:00,9.6092,
1970-06-21 19:00,16.6137,
1970-06-21 20:00,16.5321,
1970-06-21 21:00,16.4509,
1970-06-21 22:00,16.3700,
1970-06-21 23:00,16.2896,
1970-06-22 00:00,16.2096,
1970-06-22 01:00,16.1299,
1970-06-22 02:00,16.0506,
1970-06-22 03:00,15.9717,
1970-06-22 04:00,15.8932,
1970-06-22 05:00,15.8151,
1970-06-22 06:00,15.7373,
1970-06-22 07:00,15.6599,
1970-06-22 08:00,15.5829,
1970-06-22 09:00,15.5063,
1970-06-22 10:00,15.4300,
1970-06-22 11:00,15.3541,
1970-06-22 12:00,15.2786,
1970-06-22 13:00,15.2035,
1970-06-22 14:00,15.1287,
1970-06-22 15:00,15.0543,
1970-06-22 16:00,14.9803,
1970-06-22 17:00,14.9067,
1970-06-22 18:00,14.8334,
1970-06-22 19:00,14.7605,
1970-06-22 20:00,14.6879,
1970-06-22 21:00,14.6157,
1970-06-22 22:00,14.5439,
1970-06-22 23:00,14.4724,
1970-06-23 00:00,14.4013,
1970-06-23 01:00,14.3305,
1970-06-23 02:00,14.2602,
1970-06-23 03:00,14.1901,
1970-06-23 04:00,14.1205,
1970-06-23 05:00,14.0511,
1970-06-23 06:00,13.9822,
1970-06-23 07:00,13.9135,
1970-06-23 08:00,13.8453,
1970-06-23 09:00,13.7774,
1970-06-23 10:00,13.7098,
1970-06-23 11:00,13.6426,
1970-06-23 12:00,13.5757,
1970-06-23 13:00,13.5092,
1970-06-23 14:00,13.4430,
1970-06-23 15:00,13.3772,
1970-06-23 16:00,13.3117,
1970-06-23 17:00,13.2465,
1970-06-23 18:00,13.1817,
1970-06-23 19:00,13.1172,
1970-06-23 20:00,13.0531,
1970-06-23 21:00,12.9893,
1970-06-23 22:00,12.9258,
1970-06-23 23:00,12.8626,
1970-06-24 00:00,12.7998,
1970-06-24 01:00,12.7374,
1970-06-24 02:00,12.6752,
1970-06-24 03:00,12.6134,
1970-06-24 04:00,12.5519,
1970-06-24 05:00,12.4907,
1970-06-24 06:00,12.4299,
1970-06-24 07:00,12.3694,
1970-06-24 08:00,12.3092,
1970-06-24 09:00,12.2493,
1970-06-24 10:00,12.1897,
1970-06-24 11:00,12.1305,
1970-06-24 12:00,12.0715,
1970-06-24 13:00,12.0129,
1970-06-24 14:00,11.9546,
1970-06-24 15:00,11.8966,
1970-06-24 16:00,11.8390,
1970-06-24 17:00,11.7816,
1970-06-24 18:00,11.7245,
1970-06-24 19:00,11.6678,
1970-06-24 20:00,11.6113,
1970-06-24 21:00,11.5552,
1970-06-24 22:00,11.4993,
1970-06-24 23:00,11.4438,
1970-06-25 00:00,11.3886,
1970-06-25 01:00,11.3336,
1970-06-25 02:00,11.2790,
1970-06-25 03:00,11.2246,
1970-06-25 04:00,11.1706,
1970-06-25 05:00,11.1168,
1970-06-25 06:00,11.0634,
1970-06-25 07:00,11.0102,
1970-06-25 08:00,10.9573,
1970-06-25 09:00,10.9047,
1970-06-25 10:00,10.8524,
1970-06-25 11:00,10.8004,
1970-06-25 12:00,10.7487,
1970-06-25 13:00,10.6972,
1970-06-25 14:00,10.6460,
1970-06-25 15:00,10.5951,
1970-06-25 16:00,10.5445,
1970-06-25 17:00,10.4942,
1970-06-25 18:00,10.4441,
1970-06-25 19:00,10.3944,
1970-06-25 20:00,10.3448,
1970-06-25 21:00,10.2956,
1970-06-25 22:00,10.2466,
1970-06-25 23:00,10.1979,
1970-06-26 00:00,10.1495,
1970-06-26 01:00,10.1014,
1970-06-26 02:00,10.0535,
1970-06-26 03:00,10.0058,
1970-06-26 04:00,9.9585,
1970-06-26 05:00,9.9114,
1970-06-26 06:00,9.8645,
1970-06-26 07:00,9.8180,
1970-06-26 08:00,9.7716,
1970-06-26 09:00,9.7256,
1970-06-26 10:00,9.6798,
1970-06-26 11:00,9.6342,
1970-06-26 12:00,9.5889,
1970-06-26 13:00,9.5439,
1970-06-26 14:00,9.4991,
1970-06-26 15:00,9.4545,
1970-06-26 16:00,9.4102,
1970-06-26 17:00,9.3662,
1970-06-26 18:00,9.3223,
1970-06-26 19:00,9.2788,
1970-06-26 20:00,9.2355,
1970-06-26 21:00,9.1924,
1970-06-26 22:00,9.1495,
1970-06-26 23:00,9.1069,
1970-06-27 00:00,9.0646,
1970-06-27 01:00,9.0225,
1970-06-27 02:00,9.6092,
1970-06-27 03:00,8.9806,
1970-06-27 04:00,8.9389,
1970-06-27 05:00,8.8975,
1970-06-27 06:00,8.8563,
1970-06-27 07:00,10.6429,
1970-06-27 08:00,15.6821,
1970-06-27 09:00,22.9733,
1970-06-27 10:00,31.6897,
1970-06-27 11:00,41.4642,
1970-06-27 12:00,52.0628,
1970-06-27 13:00,63.3177,
1970-06-27 14:00,75.1012,
1970-06-27 15:00,87.3120,
1970-06-27 16:00,99.8677,
1970-06-27 17:00,112.2666,
1970-06-27 18:00,123.6016,
1970-06-27 19:00,133.4399,
1970-06-27 20:00,141.7926,
1970-06-27 21:00,148.6572,
1970-06-27 22:00,154.0100,
1970-06-27 23:00,157.7977,
1970-06-28 00:00,159.9138,
1970-06-28 01:00,160.1424,
1970-06-28 02:00,157.8588,
1970-06-28 03:00,152.3435,
1970-06-28 04:00,145.2680,
1970-06-28 05:00,138.5362,
1970-06-28 06:00,132.1311,
1970-06-28 07:00,126.0370,
1970-06-28 08:00,120.2386,
1970-06-28 09:00,114.7214,
1970-06-28 10:00,109.4720,
1970-06-28 11:00,104.4771,
1970-06-28 12:00,99.7243,
1970-06-28 13:00,95.2018,
1970-06-28 14:00,90.8984,
1970-06-28 15:00,86.8036,
1970-06-28 16:00,82.9070,
1970-06-28 17:00,79.1989,
1970-06-28 18:00,75.6704,
1970-06-28 19:00,72.3125,
1970-06-28 20:00,69.1169,
1970-06-28 21:00,66.0758,
1970-06-28 22:00,63.1816,
1970-06-28 23:00,60.4272,
1970-06-29 00:00,57.8058,
1970-06-29 01:00,55.3108,
1970-06-29 02:00,52.9361,
1970-06-29 03:00,50.6759,
1970-06-29 04:00,48.5245,
1970-06-29 05:00,46.4768,
1970-06-29 06:00,44.5275,
1970-06-29 07:00,42.6720,
1970-06-29 08:00,40.9057,
1970-06-29 09:00,39.2241,
1970-06-29 10:00,37.6233,
1970-06-29 11:00,36.0993,
1970-06-29 12:00,34.6482,
1970-06-29 13:00,33.2666,
1970-06-29 14:00,31.9512,
1970-06-29 15:00,30.6986,
1970-06-29 16:00,29.5058,
1970-06-29 17:00,28.3699,
1970-06-29 18:00,27.2882,
1970-06-29 19:00,26.2580,
1970-06-29 20:00,25.2767,
1970-06-29 21:00,24.3421,
1970-06-29 22:00,23.4518,
1970-06-29 23:00,22.6038,
1970-06-30 00:00,21.7958,
1970-06-30 01:00,21.0261,
1970-06-30 02:00,20.2926,
1970-06-30 03:00,19.5938,
1970-06-30 04:00,18.9278,
1970-06-30 05:00,18.2931,
1970-06-30 06:00,17.6882,
1970-06-30 07:00,17.1116,
1970-06-30 08:00,16.5620,
1970-06-30 09:00,16.0380,
1970-06-30 10:00,15.5384,
1970-06-30 11:00,15.0621,
1970-06-30 12:00,14.6078,
1970-06-30 13:00,14.1745,
1970-06-30 14:00,13.7612,
1970-06-30 15:00,13.3670,
1970-06-30 16:00,12.9908,
1970-06-30 17:00,12.6319,
1970-06-30 18:00,12.2894,
1970-06-30 19:00,11.9625,
1970-06-30 20:00,11.6504,
1970-06-30 21:00,11.3525,
1970-06-30 22:00,11.0680,
1970-06-30 23:00,10.7963,
1970-07-01 00:00,10.5368,
