simulation,manning_mean,manning_median,depth_mean,depth_median,flooded_area_km2
273,0.036163854899807335,0.0234816411690083,1.0692734718322754,0.9532127380371094,0.54275
274,0.045551777639406286,0.0328976141491921,1.0005253553390503,0.8515396118164062,0.5272249999999999
275,0.051023356222588405,0.0439721660692666,1.0599596500396729,0.9631195068359375,0.5546
276,0.075581119291142,0.0760593499452966,1.0236603021621704,0.8673248291015625,0.5268499999999999
277,0.07252252224462813,0.0716715036707,1.0385282039642334,0.9321079254150391,0.54065
278,0.053314960323132474,0.0531085233353086,1.0521568059921265,0.9491767883300781,0.5416
279,0.048267916541111545,0.0501542181204811,1.0315407514572144,0.8463287353515625,0.52415
280,0.050969231797184315,0.050869575826947,1.09255051612854,0.9722785949707031,0.5444
281,0.04079094657948811,0.0471185111777572,1.055303692817688,0.9447555541992188,0.54475
282,0.08596177107829091,0.0983704346120307,1.0407741069793701,0.9260597229003906,0.53905
283,0.04394505911615537,0.0354281217192995,1.0836435556411743,0.9994049072265625,0.5565749999999999
284,0.045213059577057776,0.0467445457560984,0.9780046343803406,0.7874755859375,0.51315
285,0.056417776611919754,0.0369639282871978,1.0414727926254272,0.9281349182128906,0.5403
286,0.03444151719303156,0.0291592566433879,1.0779722929000854,0.9611854553222656,0.5376
287,0.051659833238599934,0.0514584825996848,1.068558692932129,0.9754867553710938,0.5514249999999999
288,0.06122068639447747,0.0643934004241208,1.0375326871871948,0.9283981323242188,0.5385249999999999
289,0.06198284819691291,0.0548585388801257,1.0543001890182495,0.9255752563476562,0.536975
290,0.04985432373777493,0.0350837543206854,1.0495182275772095,0.9464530944824219,0.5419499999999999
291,0.04525207786029628,0.0428471894729018,1.0220025777816772,0.8740386962890625,0.537775
292,0.04060126815797254,0.0314548264247232,1.0620253086090088,0.9631805419921875,0.544925
293,0.05369590798678925,0.0713339686386689,1.0543880462646484,0.9587936401367188,0.550225
294,0.05379039501467415,0.072786423611717,1.033359169960022,0.9014511108398438,0.54125
295,0.05204114153240307,0.0578227058793459,0.9475328922271729,0.71728515625,0.49877499999999997
296,0.055947052720081436,0.0366889736733739,1.0400564670562744,0.8982162475585938,0.532775
297,0.0563030217589939,0.0633756777664302,1.0287671089172363,0.9093246459960938,0.537575
298,0.08016397439979846,0.0840485796437064,1.067952036857605,0.9537792205810547,0.5411
299,0.047954405747557084,0.0371295967419769,1.0882606506347656,0.9981689453125,0.55485
300,0.054809524607296434,0.0535760690825668,1.0025657415390015,0.8494110107421875,0.527875
301,0.056546755264327134,0.0454577116987024,1.0418347120285034,0.921539306640625,0.5364249999999999
302,0.053667164078186246,0.051209618302447,1.0029577016830444,0.8424224853515625,0.526925
303,0.06085627887034881,0.0638634033889502,1.0936082601547241,0.99169921875,0.5526249999999999
304,0.055640522759672316,0.0515528882503839,1.038456678390503,0.8768157958984375,0.511625
305,0.07516072962679723,0.0691249669175554,1.0236896276474,0.9017505645751953,0.5318999999999999
306,0.07797456450726688,0.0827111885642787,1.0728634595870972,0.9783477783203125,0.555275
307,0.046911519605318856,0.0391259703236198,1.0490078926086426,0.9307670593261719,0.536825
308,0.057852925377878874,0.0737533137435662,1.0344599485397339,0.9202194213867188,0.5364749999999999
309,0.06389755585972995,0.0482805057526378,1.1015174388885498,0.9874763488769531,0.54975
310,0.04525235975795474,0.0520702346240113,1.0254825353622437,0.8497238159179688,0.5237499999999999
311,0.05347611651802504,0.0431905351445921,1.0413415431976318,0.9278945922851562,0.537125
312,0.0506606932862862,0.0481361072115191,1.033287525177002,0.9138870239257812,0.5354749999999999
313,0.06912804938612822,0.0857054298787716,1.0431058406829834,0.9148826599121094,0.53335
314,0.05707844606335683,0.0623193412883438,1.037532925605774,0.9155349731445312,0.5394749999999999
315,0.05901895709890969,0.066901866087619,0.9809748530387878,0.8082466125488281,0.5199
316,0.05621460559983596,0.059991696265115,1.090381383895874,0.9895782470703125,0.5541499999999999
317,0.04957157244620448,0.0427333808858518,1.0199832916259766,0.8939628601074219,0.5348499999999999
318,0.061463223146801686,0.0778046211080436,1.0768901109695435,0.9811592102050781,0.55265
319,0.04535291096684732,0.0427478787544259,1.0723917484283447,0.9763717651367188,0.55065
320,0.048588741372539136,0.035136817035493,1.0753971338272095,0.9750747680664062,0.5479499999999999
321,0.06643676105717995,0.0645285193668314,1.0011558532714844,0.846893310546875,0.526975
322,0.04677677112767645,0.0342991662013666,0.9884784817695618,0.8032684326171875,0.51995
323,0.05404053754554936,0.0432368172768686,1.0163899660110474,0.8556137084960938,0.53565
324,0.06349024989997382,0.0698575734261339,1.0545017719268799,0.957122802734375,0.543125
325,0.03653935634510167,0.0267121887022767,1.05413818359375,0.9454841613769531,0.5403
326,0.05737211989988463,0.0478196928298757,1.117239236831665,1.0067825317382812,0.5546249999999999
327,0.06127942762666102,0.0541550190272621,1.0859018564224243,0.9748382568359375,0.5444249999999999
328,0.07177638157705205,0.0566262420595568,1.0228615999221802,0.8873558044433594,0.5284249999999999
329,0.04990457543389023,0.0482760242117054,1.0671496391296387,0.9751434326171875,0.555775
330,0.05435895866319961,0.0673028476873582,1.0911458730697632,0.9792747497558594,0.5468
331,0.0501078287536205,0.0487017019735276,1.0201060771942139,0.8936500549316406,0.53045
332,0.06824137416482116,0.0636253432706439,1.0486998558044434,0.9505500793457031,0.54645
333,0.05717183693381342,0.0588363583445357,1.0333963632583618,0.9047584533691406,0.5313
