,sfincs_depth_mean,sfincs_depth_median,sfincs_area_km2,sfincs_manning_mean,hecras_depth_mean,hecras_depth_median,hecras_area_km2,hecras_manning_mean
313,1.0424998,0.9144592,0.5337999999999999,0.06912804938612822,1.131309,0.92794037,0.6916749999999999,0.07511957293375657
314,1.036947,0.91456604,0.539925,0.05707844606335683,1.1372446,0.9342041,0.692975,0.05950512534315652
315,0.9804068,0.8078823,0.52035,0.05901895709890969,1.1313607,0.9283409,0.6916749999999999,0.0632878207115877
316,1.0897743,0.98851967,0.5546,0.05621460559983596,1.1310772,0.92794037,0.6916749999999999,0.06056645658810199
317,1.0194042,0.89331627,0.5353,0.04957157244620448,1.1313779,0.9283409,0.6916749999999999,0.051204745942113834
318,1.0762926,0.98018456,0.5530999999999999,0.061463223146801686,1.1313553,0.9283409,0.6916749999999999,0.0662105935798221
319,1.0717503,0.975338,0.551125,0.04535291096684732,1.1368725,0.934021,0.6929,0.047936319337700366
320,1.0747478,0.97415924,0.5484249999999999,0.048588741372539136,1.1313607,0.9283409,0.6916749999999999,0.05096053756541933
321,1.0005808,0.84651184,0.5274249999999999,0.06643676105717995,1.1338363,0.93050766,0.692025,0.06884397666783704
322,0.9878992,0.8030243,0.5204,0.04677677112767645,1.1325406,0.9292679,0.6917749999999999,0.04846636452644893
323,1.0158162,0.85534286,0.5361,0.05404053754554936,1.1310871,0.92794037,0.6916749999999999,0.05659029307535546
324,1.0538645,0.9559536,0.5436,0.06349024989997382,1.1313591,0.9283409,0.6916749999999999,0.0669395380896988
325,1.0535411,0.9449272,0.54075,0.03653935634510167,1.131354,0.9283409,0.6916749999999999,0.03818818738223735
326,1.1166087,1.0053024,0.555075,0.05737211989988463,1.1337197,0.93037224,0.6920999999999999,0.059053241121136635
327,1.0852789,0.9737091,0.544875,0.06127942762666102,1.1313733,0.9283409,0.6916749999999999,0.061592204574028156
328,1.0222635,0.88648987,0.528875,0.07177638157705205,1.1310879,0.92794037,0.6916749999999999,0.07699065037814136
329,1.0665679,0.9744415,0.556225,0.04990457543389023,1.1313777,0.9283409,0.6916749999999999,0.05011397355261622
330,1.0905242,0.9778786,0.54725,0.05435895866319961,1.1372696,0.9342613,0.692925,0.05833533206673878
331,1.0195204,0.8930435,0.5308999999999999,0.0501078287536205,1.1312861,0.9279785,0.6916749999999999,0.05332989515044347
332,1.048116,0.9497299,0.5468999999999999,0.06824137416482116,1.131088,0.92794037,0.6916749999999999,0.07291281917080848
333,1.0327964,0.90442276,0.53175,0.05717183693381342,1.1311002,0.92794037,0.6916749999999999,0.060311001921650995
334,1.0130228,0.8749504,0.5271,0.03944296187070175,1.137165,0.9342041,0.692925,0.04262204167815211
335,1.0122864,0.8738785,0.5273,0.06164300805348444,1.131365,0.9283409,0.6916749999999999,0.06573854497280408
336,1.0540593,0.9461975,0.5515,0.03924080241359298,1.1313651,0.9283409,0.6916749999999999,0.040783707441639616
337,1.0448773,0.9297104,0.542225,0.05226755040836782,1.1313643,0.9283409,0.6916749999999999,0.05698046054762085
338,1.0200577,0.8942871,0.530775,0.042432144363253606,1.1372095,0.934021,0.69295,0.04179623421090345
339,1.0895852,0.96865845,0.539025,0.03449838977055197,1.1313632,0.9283409,0.6916749999999999,0.036609101062535024
340,1.1004686,1.007164,0.5579999999999999,0.03425315298654516,1.1313334,0.92794037,0.6916749999999999,0.03756146695380628
341,1.050006,0.929039,0.5433749999999999,0.046797916187026854,1.1313833,0.9283409,0.6916749999999999,0.050000948214356356
342,1.1212324,1.0379639,0.5647,0.058754785617606144,1.1310836,0.92794037,0.6916749999999999,0.062693998828945
343,1.0956234,1.0043411,0.56045,0.06149974832896427,1.1313573,0.92800903,0.6916749999999999,0.06135624099481733
344,1.0234894,0.90839386,0.5415249999999999,0.06356210201224598,1.1368306,0.93367386,0.6929,0.06569546125872619
345,1.0533489,0.9471741,0.5414749999999999,0.04390502516834285,1.1313661,0.9283409,0.6916749999999999,0.046725884845665984
346,1.0749767,0.9793205,0.551225,0.07905325917126543,1.131362,0.9283409,0.6916749999999999,0.08368460804837013
347,0.9789575,0.7781372,0.513875,0.04397805695790614,1.131,0.9276352,0.6915749999999999,0.04592570613165826
348,1.0119135,0.8841324,0.5325,0.059289743948938545,1.1309538,0.9278679,0.69155,0.06140266877125312
349,1.0305367,0.9058609,0.5335,0.04740537353833538,1.1370989,0.9342632,0.6929,0.050750609709156666
350,1.0396768,0.9323883,0.542775,0.05420492671022339,1.1310918,0.92794037,0.6916749999999999,0.05566441247388774
351,1.0979991,0.97136307,0.54315,0.053809094017085196,1.1310874,0.92794037,0.6916749999999999,0.05313724931229397
352,1.0487263,0.9513912,0.54315,0.051720334791922,1.1310877,0.92794037,0.6916749999999999,0.05187981660294745
353,0.9970015,0.8397598,0.5255,0.06143358671675756,1.1313778,0.9283409,0.6916749999999999,0.06398466840956282
354,1.0506334,0.9494324,0.5428999999999999,0.05565777510493835,1.1313288,0.92794037,0.6916749999999999,0.05900606154127702
355,1.0638196,0.96655273,0.5465749999999999,0.06522202983660044,1.1313599,0.9283409,0.6916749999999999,0.06813889434886705
356,1.0635608,0.97369766,0.5549999999999999,0.059547439860433815,1.1309857,0.92768097,0.69155,0.06117134706824236
357,1.003261,0.8703232,0.528625,0.0778687364515026,1.1310986,0.92794037,0.6916749999999999,0.08463158611897177
358,1.0298012,0.91165924,0.5356,0.05751912057428212,1.1310788,0.92794037,0.6916749999999999,0.05858581486395913
359,1.048001,0.9242859,0.5351,0.052137212592716566,1.1310909,0.92794037,0.6916749999999999,0.054080597385324905
360,1.0508263,0.951252,0.5455,0.05501622781275458,1.1313626,0.9283409,0.6916749999999999,0.059568570720234415
361,1.0290354,0.90672684,0.5354,0.05605944306873832,1.131079,0.92794037,0.6916749999999999,0.06018135046198839
362,1.0150094,0.88503456,0.5297,0.045694820170314815,1.1313688,0.9283409,0.6916749999999999,0.048977727969920365
363,1.0937865,1.0101433,0.55865,0.06133651862195061,1.1309571,0.92768097,0.69155,0.06565174527424984
364,1.0101486,0.8424835,0.5324749999999999,0.04435744751574991,1.1310974,0.92794037,0.6916749999999999,0.04368026150995154
365,1.0513011,0.94753265,0.5444249999999999,0.04335291539015455,1.1310934,0.92794037,0.6916749999999999,0.04763757071762786
366,1.0027891,0.8386917,0.5242249999999999,0.05714995421684346,1.1313814,0.9283409,0.6916749999999999,0.05935414212727522
367,1.0359094,0.9164009,0.5379999999999999,0.053862332680305255,1.1313695,0.9283409,0.6916749999999999,0.05684017450602882
368,1.1027024,1.0014763,0.55385,0.05409262375560404,1.1313791,0.9283409,0.6916749999999999,0.054268064059713225
369,1.0643833,0.9088402,0.51195,0.04872122633356783,1.0531602,0.85292053,0.60665,0.048485064047283914
370,1.0213581,0.89682007,0.533625,0.048997427637020974,1.1313641,0.9283409,0.6916749999999999,0.05135951937072463
371,1.0655075,0.96222687,0.544725,0.03836294133493123,1.1313607,0.9283409,0.6916749999999999,0.03780078161368022
372,1.0792005,0.9662914,0.54165,0.04484836508394517,1.1368945,0.934021,0.6929,0.04298303061235599
373,1.0763863,0.9842377,0.5506,0.048407465294315596,1.1371976,0.9342041,0.692925,0.04908321436002956
374,0.9998562,0.8523979,0.5286,0.06857417733867165,1.1313711,0.9283409,0.6916749999999999,0.07340069068002791
375,0.9930384,0.812767,0.5192749999999999,0.060274046624354254,1.1313744,0.9283409,0.6916749999999999,0.06485804585316177
376,1.0548928,0.9627228,0.546975,0.04744166869093081,1.1313703,0.9283409,0.6916749999999999,0.04884258491402946
377,1.0304674,0.9101753,0.5355,0.0439468894531675,1.136794,0.9337311,0.69285,0.04669839523134187
378,1.0882558,1.001976,0.559725,0.05541217501701469,1.131075,0.92794037,0.6916749999999999,0.057107139941168256
379,1.0186294,0.88615036,0.5298499999999999,0.055267818647254184,1.1313676,0.9283409,0.6916749999999999,0.05846486013489589
380,1.0733522,0.9785652,0.5499999999999999,0.07308315839322176,1.13138,0.9283409,0.6916749999999999,0.0769971750224432
381,1.0513068,0.9086113,0.5354,0.0615724983441219,1.1372563,0.9342632,0.693,0.0627722861479647
382,1.0448842,0.935585,0.542675,0.03998215038921256,1.13108,0.92794037,0.6916749999999999,0.041762203126061034
383,1.0206561,0.8909073,0.5297,0.06487743000925547,1.1322622,0.9291229,0.6917249999999999,0.06799188625407497
384,1.0605752,0.96819305,0.548625,0.06406520009399665,1.1370165,0.9342327,0.6929,0.06422197051943855
385,1.0575501,0.9306793,0.5367999999999999,0.050773456581660936,1.1313124,0.92800903,0.6916749999999999,0.054197434100916056
386,1.0414026,0.922493,0.54015,0.05335867728469954,1.1313634,0.9283409,0.6916749999999999,0.05412389491324077
387,1.0868043,0.987381,0.5549999999999999,0.055941794976138715,1.1313626,0.9283409,0.6916749999999999,0.05691395436823242
388,1.0572884,0.96092415,0.5454,0.05258251412939115,1.1338965,0.93040085,0.692025,0.0541529953207093
389,1.0510151,0.95493317,0.544925,0.05865782264817383,1.1370808,0.9342041,0.692925,0.06091010145714265
390,1.0323657,0.9046097,0.53275,0.0473703705481138,1.1313757,0.9283409,0.6916749999999999,0.050608751268975245
391,1.0637952,0.96891785,0.549125,0.04269053949974277,1.131371,0.9283409,0.6916749999999999,0.04299226698161409
392,1.0614668,0.965889,0.5500499999999999,0.0506295979971082,1.1313639,0.9283409,0.6916749999999999,0.05195465952363205
393,1.0642898,0.9702301,0.548075,0.04519426362357945,1.1370149,0.9342327,0.6929,0.0492007636960667
394,1.0270445,0.90760803,0.535625,0.05159541651907277,1.1313728,0.9283409,0.6916749999999999,0.051689390747484125
395,1.1019591,1.0061188,0.556925,0.06510314361827395,1.1312762,0.92794037,0.6916749999999999,0.06893685042021268
396,1.039241,0.91454697,0.5427,0.032698851153298555,1.1369048,0.9342327,0.6929,0.03435708611120734
397,1.1160725,1.0060577,0.551325,0.07493236770276696,1.1313752,0.9283409,0.6916749999999999,0.07543731618754304
398,1.0465205,0.9312515,0.5403749999999999,0.026203943524758244,1.1332037,0.93000793,0.691875,0.028229543558055455
399,1.0659161,0.96686935,0.54875,0.056906940390585845,1.131099,0.92794037,0.6916749999999999,0.06047534551759293
400,1.0436935,0.92943954,0.5381,0.056047252069677575,1.1372228,0.9342041,0.692925,0.05848143898656141
401,1.0379438,0.9151726,0.5418,0.05590069226598427,1.1313236,0.92800903,0.6916749999999999,0.058957251416585685
402,1.0259095,0.8960457,0.5356,0.0599845729273134,1.131016,0.92772675,0.6915749999999999,0.06370762851459459
403,1.0209792,0.900177,0.5334749999999999,0.04646601083919981,1.1313232,0.92794037,0.6916749999999999,0.0481534885512148
404,1.0761589,0.9876785,0.5535749999999999,0.056561685353338775,1.1310833,0.92794037,0.6916749999999999,0.058070929624589235
405,1.0341046,0.8764267,0.5281,0.06674687103726352,1.1372179,0.9342327,0.69295,0.06776885250631501
406,1.0255104,0.89829254,0.538075,0.06839763219114474,1.131358,0.9283409,0.6916749999999999,0.07208595911966453
407,1.0727471,0.9769535,0.55065,0.058330020831002215,1.1313634,0.9283409,0.6916749999999999,0.062367187005834226
408,1.059666,0.9647522,0.5471,0.04690627149903142,1.1313881,0.9283409,0.6916749999999999,0.050490602081856045
409,1.0101702,0.806221,0.5193,0.06598514489901294,1.1313577,0.9283409,0.6916749999999999,0.0700850669886381
410,1.0731648,0.96720886,0.543225,0.0723328730611651,1.1309334,0.9276085,0.69155,0.07690814703071107
411,0.9937233,0.82896805,0.5257999999999999,0.046328432425404395,1.1313765,0.9283409,0.6916749999999999,0.04659520932138479
412,1.0344225,0.9214325,0.540675,0.06814919875466421,1.1313596,0.9283409,0.6916749999999999,0.07185817643636931
413,1.0453789,0.9334259,0.539275,0.0531545105051485,1.1368546,0.9336815,0.6929,0.055747176117587866
414,1.0288291,0.91435623,0.537175,0.07305882050932808,1.1313573,0.9283409,0.6916749999999999,0.07680251533596708
415,1.0306188,0.9109154,0.5367,0.05794245030738677,1.1371814,0.9342632,0.6929,0.06171938439792607
416,1.0378644,0.9049034,0.5325,0.04907150694646231,1.1368712,0.934021,0.6929,0.0512352272509203
417,1.0788773,0.9771576,0.548325,0.04569943999657749,1.1310849,0.92794037,0.6916749999999999,0.045974512323123
418,1.0223949,0.9027748,0.54075,0.06255362774284903,1.1313812,0.9283409,0.6916749999999999,0.06403148450410551
419,1.0216012,0.89541245,0.53645,0.06175890818140833,1.1313583,0.9283409,0.6916749999999999,0.06604424393211085
420,1.0468003,0.9235878,0.5368999999999999,0.0663854115420586,1.131379,0.9283409,0.6916749999999999,0.06904141022055285
421,1.0287265,0.89951706,0.5378,0.04571902772921288,1.1310858,0.92794037,0.6916749999999999,0.04752356144661403
422,1.0813025,0.97727203,0.5470499999999999,0.061949149679150085,1.1310744,0.92794037,0.6916749999999999,0.06466081876087018
423,1.0578264,0.9419842,0.5376,0.047447742603178564,1.1313615,0.9283409,0.6916749999999999,0.04891084473342575
424,1.0051084,0.85593796,0.5235,0.05484013392477958,1.1313714,0.9283409,0.6916749999999999,0.06048960591710404
425,1.0275319,0.91418076,0.54015,0.034475828606631155,1.131357,0.9283409,0.6916749999999999,0.03678528810270635
426,1.0108014,0.87335587,0.529,0.0433576539422828,1.1309185,0.9276085,0.69155,0.04660843593709935
427,1.0246186,0.8888569,0.529,0.07100876644329056,1.137094,0.9342041,0.692925,0.07581903535380548
428,1.0758038,0.9722595,0.5486,0.06285341848403225,1.131076,0.92794037,0.6916749999999999,0.06414220823913137
429,1.0347531,0.9076462,0.532925,0.06850425119700472,1.1313632,0.9283409,0.6916749999999999,0.07159945597862825
430,1.092559,0.9752464,0.52305,0.06443316391226275,1.1323657,0.92954254,0.6917249999999999,0.06874045577132298
431,1.0285177,0.9071846,0.5362,0.053882932479034626,1.1313658,0.9283409,0.6916749999999999,0.056336136517055525
432,1.0753428,0.9635315,0.54585,0.06464298780063336,1.13712,0.934021,0.69295,0.06706761684796815
433,1.0415684,0.8936386,0.5435249999999999,0.04645121006052809,1.131376,0.9283409,0.6916749999999999,0.04668020709591564
434,1.1266112,1.0079727,0.546875,0.06207405683313155,1.1313953,0.92807007,0.69165,0.06392628165446627
435,1.0477984,0.93968964,0.5384,0.061903489783778826,1.1313866,0.9283409,0.6916749999999999,0.0643913716401688
436,1.0562692,0.95430374,0.544025,0.05787910417106547,1.1310911,0.92794037,0.6916749999999999,0.06158892939231354
437,1.0278221,0.91178894,0.540175,0.05863097951276624,1.1310924,0.92794037,0.6916749999999999,0.06133014608131735
438,1.0144782,0.8868332,0.530475,0.060994282233039133,1.1313753,0.9283409,0.6916749999999999,0.06388083232135912
439,0.970644,0.7728348,0.5136499999999999,0.043217245481317945,1.1313691,0.9283409,0.6916749999999999,0.04610951759634672
440,1.0845307,0.9878311,0.552825,0.057237350897575735,1.1347566,0.9313774,0.692225,0.06018442410199927
441,0.9962814,0.83423424,0.52,0.07240893058086148,1.1313596,0.9283409,0.6916749999999999,0.07545805463352981
442,1.0552511,0.9279709,0.5356,0.05504790724312024,1.1325657,0.9296055,0.69175,0.057266350615478516
443,1.0706079,0.9752426,0.556075,0.052564707181110656,1.137063,0.9342327,0.6929,0.05470048524632289
444,1.0532602,0.9522629,0.542575,0.053669689749579995,1.1313794,0.9283409,0.6916749999999999,0.05765202212891599
445,1.072429,0.9797554,0.5505749999999999,0.06103418868846133,1.1368349,0.934021,0.6929,0.06410159623639777
446,1.0599838,0.9573555,0.541275,0.05971202434905882,1.131081,0.92794037,0.6916749999999999,0.061560619994158225
447,1.0882511,0.9940586,0.55255,0.06829567286873045,1.131379,0.9283409,0.6916749999999999,0.07162534772470802
448,1.033919,0.91555786,0.536175,0.06817848011427392,1.1377766,0.93091965,0.6886,0.07030939536835583
449,1.0140976,0.8846798,0.53155,0.05747949261298389,1.1377782,0.93092346,0.6886,0.0592346407932218
450,1.0333252,0.91604996,0.535825,0.06915231784154319,1.1927365,0.92905426,0.7278749999999999,0.07257882054422661
451,1.0458645,0.95088005,0.5486,0.05449841543878625,1.2492573,0.9503708,0.7944749999999999,0.057728097145863584
452,1.0435368,0.9374542,0.539725,0.04917261064319107,1.197929,0.97161865,0.675275,0.05253297540685825
453,1.0497204,0.9357109,0.541225,0.058096008659860594,1.2156938,0.97867966,0.67675,0.06033235507879263
454,1.0318338,0.91186523,0.537675,0.05220303692482714,1.1832579,0.97005844,0.667225,0.0552942626581054
455,1.0168512,0.8680954,0.528925,0.058053757477935994,1.1490993,1.031311,0.567025,0.06004062393169561
456,1.0611503,0.9565239,0.5414,0.05984028957134614,1.2262805,0.98104477,0.67685,0.06390894322082817
457,1.0665916,0.9619293,0.542725,0.05791069815107041,1.2422642,1.016571,0.645625,0.06226210215617173
458,1.0528361,0.9305153,0.5398999999999999,0.05717192957127288,1.2171074,1.0151234,0.6248,0.059533902467524435
459,1.0272043,0.89923096,0.538725,0.06240453714938544,1.1776098,0.97663116,0.672075,0.06770526266697699
460,1.0481925,0.9409256,0.54175,0.0671604848937827,1.2039526,0.97289085,0.6869999999999999,0.0713493187326981
461,1.018976,0.87522507,0.53135,0.05138662883333208,1.158755,1.0260944,0.58,0.053161531705031975
462,1.0825281,0.98719025,0.556075,0.05611246466058174,1.2971488,0.97418976,0.7775249999999999,0.0609155301526547
463,1.1061983,0.99995804,0.5405,0.0700128208728318,1.2817559,1.0157166,0.653225,0.07467105661086444
464,1.0448442,0.9296951,0.5373749999999999,0.05938210147295064,1.2115774,1.024498,0.6315,0.06276769736429498
465,1.0126039,0.8673897,0.53335,0.050982515211666114,1.1627022,0.917511,0.7329749999999999,0.0528321279549315
466,1.0397812,0.9181404,0.5413749999999999,0.05916010728674929,1.2064476,0.94026566,0.7153999999999999,0.062264760620028614
467,1.025795,0.9074211,0.5358499999999999,0.056596787004038814,1.198721,0.9282379,0.76635,0.05855251572678787
468,1.0455399,0.9216156,0.5381,0.0702876809476485,1.2110943,1.0017166,0.64755,0.07281900462660465
469,1.110311,1.0230942,0.551375,0.06484497914338698,1.3099402,1.0376549,0.6538499999999999,0.06939069597563324
470,1.0956291,0.99781036,0.553375,0.07132511628716438,1.2978112,1.0115509,0.683075,0.07728124822271022
471,1.0255778,0.88747406,0.5297499999999999,0.06823169460540789,1.297892,1.0115757,0.6830499999999999,0.07362146961814495
472,1.0516906,0.95155716,0.5432,0.05671773277695158,1.2978679,1.0115719,0.6830499999999999,0.06141043982594693
473,1.0131669,0.8704567,0.52805,0.055044355610343355,1.2978036,1.011486,0.6830999999999999,0.05858065507280392
474,1.0072837,0.8643646,0.5252,0.05603260780223652,1.2978764,1.0115757,0.6830499999999999,0.05830340388860703
475,1.0245467,0.8851242,0.527175,0.07111205388989218,1.2978265,1.0115585,0.683075,0.0751399064825488
476,1.1057866,1.0176086,0.5596249999999999,0.0540571058222411,1.2978268,1.0115509,0.683075,0.05637774033120047
477,0.9503694,0.7179642,0.5096499999999999,0.05875915659257359,1.2978234,1.0115509,0.683075,0.06268200692890073
478,1.0718417,0.97415924,0.551775,0.041266376142673214,1.2978356,1.0115509,0.683075,0.045447309509694535
479,1.0280219,0.84677887,0.521825,0.06804845386885004,1.2978128,1.0115509,0.683075,0.07051699284927725
480,1.0192764,0.89416885,0.53455,0.05810898578802059,1.2978401,1.0115433,0.683075,0.06272670297873366
481,1.0554895,0.93333435,0.544725,0.06274644045513947,1.2978228,1.0115509,0.683075,0.0680493097122406
482,1.0609509,0.9652252,0.549375,0.05696443653556026,1.2978092,1.0115509,0.683075,0.06186933866658752
483,1.0126429,0.87763214,0.527875,0.06346943292534145,1.2978171,1.0115509,0.683075,0.0702115472883385
484,1.0387152,0.9249344,0.53735,0.05091022298064572,1.2978128,1.0115509,0.683075,0.05366174580421109
485,1.0721028,0.9684601,0.54385,0.07016574812274874,1.2978233,1.0115509,0.683075,0.07361699908674896
486,1.0737973,0.9693794,0.5446,0.046105269071047034,1.2978218,1.0115509,0.683075,0.05254510492340007
487,1.0759643,0.9695854,0.55185,0.06350166832354129,1.2978306,1.0115509,0.683075,0.0697797005108936
488,1.0596808,0.9586239,0.5498999999999999,0.06144980264220109,1.2978312,1.0115585,0.683075,0.06698079151958701
489,1.0240693,0.89611244,0.53355,0.0481516592311478,1.2978712,1.0115719,0.6830499999999999,0.05175184805008143
490,1.0615361,0.9699383,0.5549,0.05317338806273578,1.2978314,1.0115509,0.683075,0.05735803023254264
491,0.9931073,0.8133316,0.5211749999999999,0.04513598378178737,1.2978371,1.0115585,0.683075,0.047809225866176155
492,1.0596093,0.96032333,0.5466,0.060852927956757834,1.2978615,1.0115719,0.6830499999999999,0.0643902636438554
493,1.05612,0.9432602,0.545925,0.04824966352531413,1.2978132,1.0115509,0.683075,0.052614089771318005
494,1.0316054,0.9072914,0.539225,0.06683896023583792,1.2978197,1.0115509,0.683075,0.07277835468880874
495,1.0623282,0.95755005,0.5434749999999999,0.03743975651687453,1.2978147,1.0115509,0.683075,0.03870815155779255
496,1.0253826,0.89580536,0.53,0.056065871287539724,1.2978308,1.0115509,0.683075,0.06205478605930745
497,1.0374589,0.92250824,0.5374249999999999,0.06335236130592711,1.29784,1.0115509,0.683075,0.06677132989234574
498,1.0024002,0.8546219,0.533725,0.05114155034441092,1.2978674,1.0115719,0.6830499999999999,0.05783080413115282
499,1.0300299,0.9090576,0.5342749999999999,0.05164916656523806,1.297885,1.0115757,0.6830499999999999,0.057988119939212546
500,1.0556282,0.9595947,0.548375,0.05898360286599371,1.2979041,1.0115929,0.683025,0.06381920841992758
501,1.0767217,0.9832001,0.553175,0.04327612736789179,1.2968464,1.0114288,0.682825,0.04745329140350173
502,1.02589,0.88856506,0.53365,0.049802894204874236,1.2978,1.0115509,0.683075,0.05634644575411291
503,0.99317765,0.8264885,0.5308499999999999,0.06811905029677288,1.2978851,1.0115719,0.6830499999999999,0.07411526053375753
504,1.0685456,0.976635,0.5525249999999999,0.04540454689806865,1.297832,1.0115509,0.683075,0.05125584787527249
505,1.102077,1.0051727,0.556175,0.06547259152743587,1.297789,1.0114899,0.6830999999999999,0.07080896388780149
506,1.0661904,0.97336006,0.5513,0.0739737644802139,1.2978258,1.0115509,0.683075,0.0796231245135801
